ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,Suburb,crime_A_average,crime_B_average,crime_C_average,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?
ID594876953,22 Andrews St,3,h,1175000.0,15/10/2016,1.0,2.0,661.0,54.0,-37.8495,145.1282,BURWOOD,958.6666666666666,5673.0,628.0,19897,3380.68449886371,30,0
ID231916747,44 College St,3,h,1300000.0,8/10/2016,1.0,0.0,232.0,119.0,-37.8173,145.0252,HAWTHORN,1150.6666666666667,7827.0,922.3333333333334,19905,542.945013648691,13,0
ID551186088,34 Martins La,3,h,870000.0,27/05/2017,2.0,2.0,291.0,19.0,-37.73253,145.0873,VIEWBANK,647.0,2861.3333333333335,222.66666666666666,19983,1755.4925093646864,34,0
ID805485625,3/765 Malvern Rd,2,u,575000.0,18/06/2016,1.0,1.0,0.0,11.0,-37.8498,145.0173,TOORAK,584.3333333333334,2731.6666666666665,211.66666666666666,19946,317.1961812338577,18,0
ID282378938,292 Amess St,4,h,1950000.0,22/05/2016,2.0,2.0,207.0,119.0,-37.7804,144.9748,CARLTON NORTH,3703.6666666666665,18944.0,2039.3333333333333,19969,1538.008035903607,24,0
ID918268283,9 Hawkhurst St,3,h,1190000.0,16/09/2017,1.0,2.0,515.0,64.0,-37.82067,144.87725,YARRAVILLE,817.6666666666666,1779.6666666666667,181.0,19996,1237.6781647307002,11,0
ID221318219,6 Middlesex St,3,h,808000.0,10/12/2016,1.0,2.0,692.0,59.0,-37.771,144.8428,SUNSHINE NORTH,1363.6666666666667,6287.666666666667,564.3333333333334,20004,1756.0676646426766,26,0
ID897682651,1172 North Rd,6,h,1900000.0,18/03/2017,2.0,6.0,1200.0,49.0,-37.9099,145.0875,OAKLEIGH SOUTH,142.0,344.6666666666667,39.333333333333336,19917,1062.9845485792507,29,0
ID491740195,612 Riversdale Rd,4,h,2750000.0,28/05/2016,3.0,1.0,0.0,107.0,-37.8325,145.0649,CAMBERWELL,3703.6666666666665,18944.0,2039.3333333333333,19852,431.70280917946764,22,0
ID194925541,1/156 Chambers Rd,3,h,620000.0,22/08/2016,2.0,2.0,276.0,9.0,-37.8262,144.8443,ALTONA NORTH,2489.6666666666665,11817.333333333334,1268.6666666666667,20022,3418.7628656530724,21,0
ID311668225,177 Barkly St,4,h,1800000.0,15/10/2016,2.0,3.0,271.0,119.0,-37.7769,144.9691,BRUNSWICK,958.6666666666666,5673.0,628.0,19969,938.0606691395336,24,0
ID135219120,8B McKittrick Rd,4,t,1320000.0,27/11/2016,3.0,3.0,346.0,9.0,-37.9294,145.041,BENTLEIGH,925.6666666666666,4701.333333333333,308.6666666666667,19937,666.3610560479243,38,0
ID709762944,24 North Rd,4,h,4225000.0,8/04/2017,2.0,2.0,920.0,29.0,-37.8981,144.9902,BRIGHTON,2897.3333333333335,11243.0,942.0,19953,1236.936974948365,23,0
ID717241581,57A Binbrook Dr,3,h,730000.0,12/08/2017,2.0,2.0,269.0,12.0,-37.78499,145.2647,CROYDON,1083.6666666666667,3612.6666666666665,368.3333333333333,19878,1818.8593528486917,45,0
ID903630098,40 Whyte St,3,h,1785000.0,12/11/2016,2.0,1.0,404.0,66.0,-37.9228,144.9996,BRIGHTON,2744.3333333333335,10289.666666666666,780.0,19951,901.203032104855,26,0
ID755719673,56 Hillsyde Pde,3,h,1025000.0,7/05/2016,2.0,1.0,654.0,69.0,-37.7369,144.9251,STRATHMORE,1363.6666666666667,6287.666666666667,564.3333333333334,20034,736.2347889744003,31,0
ID176395200,1/7 Dalston Rd,3,u,1203500.0,27/05/2017,2.0,2.0,311.0,19.0,-37.89829,145.08141,HUGHESDALE,591.6666666666666,1189.6666666666667,177.33333333333334,19918,503.92224630152407,27,0
ID901096311,26 Thomas St,3,h,1346000.0,10/12/2016,1.0,0.0,187.0,104.0,-37.8169,144.996,RICHMOND,824.6666666666666,1890.3333333333333,159.33333333333334,19978,457.36956460465433,9,0
ID789799088,4 Alexandra St,5,h,1050000.0,24/06/2017,3.0,3.0,616.0,59.0,-37.70557,145.10859,GREENSBOROUGH,663.0,4010.0,377.0,19985,182.3924524855507,41,0
